id,Tweet,Time,Language,Source,Author id,retweet_count,reply_count,like_count,quote_count
1.54E+18,"RT @TrueNorthCentre: ""We will never be fully vaccinated against Covid-19."" 

Health Minister Jean-Yves Duclos says Canadians need to be ""up…",2022-07-04 16:32:05+00:00,en,Twitter Web App,1.52E+18,440,0,0,0
1.54E+18,"Left was first run after COVID. I had to stop and power walk Right was today back to normal even if I did have to stop after 20ish mins for water.

I can’t imagine what the hell would’ve happened if I weren’t vaxxed. https://t.co/fjduCuNDpM",2022-07-04 16:32:05+00:00,en,Twitter for iPhone,1.13E+18,0,0,1,0
1.54E+18,"@ebonyleoaprd @cable_kimbra @YbehindtheY @saibellanyc @Praxeas @Delta I went to the ER after I started feeling traces of difficulty breathing. Was glad I did, they said I had a touch of pneumonia in my lungs and they gave me some meds. Covid is definitely no joke.

If you can, look into getting checked out. Also, applesauce got me through it.",2022-07-04 16:32:05+00:00,en,Twitter Web App,2886464399,0,1,0,0
1.54E+18,"RT @AraucaniaSur: ⭕️👉 ¡Atención! Compartimos hoy lunes 04 de julio, los 📍 #PuntosBAC Búsqueda Activa de Casos #COVID-19 en la red #Servicio…",2022-07-04 16:32:04+00:00,es,Twitter for Android,255529036,1,0,0,0
1.54E+18,"COVID is still a very real danger. A friend - who attended a party a week ago - has tested positive and has a fever. That means that everyone in that group is at risk. Please: Avoid large gatherings. Wear a mask in public. And for the love of God, get vaxxed and boosted.",2022-07-04 16:32:04+00:00,en,Twitter Web App,68172913,0,0,6,0
1.54E+18,RT @NunziaNunzia5: SEGRETO MILITARE SUI DATI DEL V4CCINO COVID. https://t.co/5VhSyN5EPp,2022-07-04 16:32:04+00:00,it,Twitter for Android,1.45E+18,6,0,0,0
1.54E+18,"RT @Billius27: Canada's #Covid19 hospitalizations have exceeded the 2020-2021 average of 1,961 every day in 2022. On June 20th, covid hospi…",2022-07-04 16:32:04+00:00,en,Twitter for Android,3126717874,378,0,0,0
1.54E+18,@amandine365 how can you possibly think he steered us through Covid better than Labour when he gave money to his mates for a product they were not able to provide…and then the rubbish continued @DeborahMeaden I don’t get how blind some people are https://t.co/13NWpHKQwH,2022-07-04 16:32:04+00:00,en,Twitter for iPad,442494413,0,0,0,0
1.54E+18,"Recent Covid spike particularly evident in young people and tourist areas, experts say https://t.co/cSPtIuRqrA https://t.co/sTFWOTtkHE",2022-07-04 16:32:04+00:00,en,dlvr.it,242704372,1,0,0,0
1.54E+18,RT @Alex_con_3X: @CarlosChaviraTV López Obrador es cardiopata; recordemos que ya tuvo 2 infartos y ya padeció de COVID 2 veces y el COVID a…,2022-07-04 16:32:04+00:00,es,Twitter for iPhone,2238030378,3,0,0,0
1.54E+18,RT @MeurerCommunity: Israeli study in Nature reveals more than 25% increase in cardiovascular-related emergency calls in both male &amp; female…,2022-07-04 16:32:04+00:00,en,Twitter for Android,554543566,2783,0,0,0
1.54E+18,"RT @GVDBossche: Don't vaccinate your children with covid-vaccines! Ever! 

https://t.co/dLeHILheeM",2022-07-04 16:32:04+00:00,en,Twitter for iPhone,34904497,2549,0,0,0
1.54E+18,"RT @connectgurmeet: Any child whose parent has died due to COVID, is eligible for admission in Kendriya Vidyalaya, over &amp; above class stren…",2022-07-04 16:32:04+00:00,en,Twitter for Android,163360099,1085,0,0,0
1.54E+18,"@BartMos Nee he, gaan we weer. Ik las laatst dat als je op jaarbasis maar een paar euro over de grens gaat (hier door overwerk in december ivm extra covid patiënten) het hele bedrag terug gestort moest worden. Die paar Euro overwerk kapot gemaakt door subsidie terugvordering.",2022-07-04 16:32:03+00:00,nl,Twitter Web App,46374649,0,0,1,0
1.54E+18,"Covid, pochi e diffusi casi in zona: ecco i casi a Saronno, Caronno e Origgio https://t.co/ZzMtO2YdcS",2022-07-04 16:32:03+00:00,it,WordPress.com,930416396,0,0,0,0
1.54E+18,RT @DebraJ43: @LetsFishSmarter This definitely wasn't his opinion before his wife became inflicted with Long Covid due to his encouragement…,2022-07-04 16:32:03+00:00,en,Twitter for Android,7.79E+17,1,0,0,0
1.54E+18,"#BMnoticias | Adán Augusto López, secretario de Gobernación, da positivo a covid-19.
@adan_augusto https://t.co/fZbh35m8jY",2022-07-04 16:32:03+00:00,es,Twitter Web App,545307370,0,0,0,0
1.54E+18,RT @drclairetaylor: 1/ 11🧵 Covid is a vascular disease 🩸. We need to stop thinking of it primarily as a lung 🫁 disease. I hear lung Doctors…,2022-07-04 16:32:03+00:00,en,Twitter for iPhone,53480949,4068,0,0,0
1.54E+18,RT @lenasabrewing: For those curious: 1000 is where you start considering the air quality as bad. 2000-5000 is where you start getting head…,2022-07-04 16:32:03+00:00,en,Twitter for Android,2920193270,3429,0,0,0
1.54E+18,"RT @TimerOlde: I’ve got that fucking covid for the third time! These vaccines are a scam, I’ve had 4 and all they do is make you feel  ill.…",2022-07-04 16:32:03+00:00,en,Twitter Web App,1.38E+18,388,0,0,0
1.54E+18,"@hitendradave01 @HSBC I got placed at HSBC in Banglore,India.COVID cases are on the peak in Bangalore.
Hsbc is calling all placed students for offline onboarding on 13 July.I don't want to risk my life when my parents needs me the most.Plz consider my request for Virtual Onboard",2022-07-04 16:32:03+00:00,en,Twitter for Android,1.49E+18,0,0,0,0
1.54E+18,"RT @proceso: El funcionario acudió hace unos días a la inauguración de la nueva refinería Olmeca de Dos Bocas, donde acompañó al presidente…",2022-07-04 16:32:03+00:00,es,Twitter for iPhone,87496875,4,0,0,0
1.54E+18,"RT @SteveDeaceShow: Trump was a very good president prior to Covid, which is why I voted for him without reservation in 2020. However, to t…",2022-07-04 16:32:03+00:00,en,Twitter for Android,1.53E+18,71,0,0,0
1.54E+18,my body decided to protest fourth of july by having covid.. this is for us women!!!,2022-07-04 16:32:03+00:00,en,Twitter for iPhone,333192202,0,0,0,0
1.54E+18,RT @giuppyglobo: Questa sera riflettevo mentre passeggiavo sul lungomare. Io non vaccinato ero libero e spensierato e mia sorella con tre v…,2022-07-04 16:32:03+00:00,it,Twitter for Android,1.54E+18,43,0,0,0
1.54E+18,"In the US, @AEI has conducted one of the first real studies into how the #COVID19 pandemic has impacted the trajectory of global GDP

https://t.co/yeXUQ21HXw",2022-07-04 16:32:03+00:00,en,Twitter Web App,1.07E+18,0,1,0,0
1.54E+18,@fatihtezcan @umitozdag @EmniyetGM O zaman siz covid zamanı hiç bilim insanı öngörüsü dinlemediniz öyle mi? Ümit hoca alanda profesör ünvanı almış akademik çalışmalar yapmış  bir isim. Araştırma sonucunu yayına çevirmiş. Milli şuurla düşününüz!!! Hayatınızda Akademik makalelere yer veriniz!!🤘 Uyandı Türk Soyu 🤘,2022-07-04 16:32:03+00:00,tr,Twitter for Android,214374936,0,0,0,0
1.54E+18,"RT @AntonioMautor: Habiéndolo pasado tan mal durante lo peor de la pandemia,y que  lleguemos a una nueva ola de Covid con la sanidad hecha…",2022-07-04 16:32:03+00:00,es,Twitter for Android,1.05E+18,314,0,0,0
1.54E+18,RT @Bob_Wachter: We need to change our thinking about the value of vax/boosting. Vax/boost remains hugely valuable in preventing a severe c…,2022-07-04 16:32:02+00:00,en,Twitter Web App,14150376,195,0,0,0
1.54E+18,"RT @aragon_jb: Une amie de mon épouse vient de lui dire au téléphone qu'ils ont le covid dans sa famille ""vaccinée"" 4 doses et mon épouse l…",2022-07-04 16:32:02+00:00,fr,Twitter for iPhone,1.31E+18,164,0,0,0
1.54E+18,San Jose California resident Lebnitz Tran pleads guilty to $3.6M COVID funds fraud https://t.co/TXs7UKojgn https://t.co/dCdGd7dwhp,2022-07-04 16:32:02+00:00,en,Buffer,110016878,0,0,0,0
1.54E+18,"RT @nicolasberrod: 🏥 Le nombre de patients #Covid admis chaque jour à l'hôpital repasse au-dessus de la barre symbolique de 1 000, pour la…",2022-07-04 16:32:02+00:00,fr,Twitter for Android,7.58E+17,5,0,0,0
1.54E+18,RT @lisa_liberal: David Allen Grier was right this is the new Klan. Klan 2.0 changed their hoods to masks. I bet everyone of them was again…,2022-07-04 16:32:02+00:00,en,Twitter Web App,9.93E+17,130,0,0,0
1.54E+18,"RT @CleoKapp: On est passé en quelques mois de : "" Les deux doses protègent à 95% du covid "" à "" Les 1/2/3/4 doses ne protègent ni de la co…",2022-07-04 16:32:02+00:00,fr,Twitter for Android,8.74E+17,20,0,0,0
1.54E+18,"Episode 2. 

The loan app sharks ruin reputations, families and lives. The sudden ubiquity during and since covid pandemic. 

What to do? Who to do what? 

Online now @publiceyeng.

Dir: @iamasurf 

Filmed for @publiceyeng @oyamedia studios Maryland Lagos. https://t.co/tlkP0Rs4tB",2022-07-04 16:32:01+00:00,en,Twitter for iPhone,18601182,1,1,0,0
1.54E+18,@JamesMelville Covid ran it’s natural course and nothing that was done changed it except possibly to exasperate it. The biggest killer was Remdesivir combined with co morbidity,2022-07-04 16:32:01+00:00,en,Twitter for iPhone,1.08E+18,0,0,0,0
1.54E+18,"@nb_covid_info @somepeigirl Oh, I thought it was until September",2022-07-04 16:32:01+00:00,en,Twitter Web App,1.28E+18,0,0,0,0
1.54E+18,Le toubib qui a peur du covid... Viré.... https://t.co/UZfqb3Nols,2022-07-04 16:32:01+00:00,fr,Twitter Web App,8.45E+17,0,0,0,0
1.54E+18,@covid_parent @AreOhEssEyeEe just dont wear socks with sandals,2022-07-04 16:32:01+00:00,en,Twitter Web App,3004225702,0,0,0,0
1.54E+18,"RT @ericgarland: Missouri GOP State Rep convicted of 22 counts of wire fraud for fake COVID cures, controlled substances, lying to Feds.…",2022-07-04 16:32:01+00:00,en,Twitter for iPad,27441924,1718,0,0,0
1.54E+18,@Hotrodstew121 I bet those were the people that got mad they had to wear a mask during covid.,2022-07-04 16:32:01+00:00,en,Twitter for iPhone,341701637,0,1,1,0
1.54E+18,"RT @TheChillyPanda: HAPPY BIRTHDAY TO MEEEEEE. 🥳 I get to spend today with covid and yummy food. 

Here's a little new outfit teaser 👀 http…",2022-07-04 16:32:01+00:00,en,Twitter for iPhone,68836217,9,0,0,0
1.54E+18,RT @SwarkPensioners: COVID-19 has not gone away. Some people in our community are still most affected by the disease and are still most rel…,2022-07-04 16:32:01+00:00,en,Twitter Web App,20841895,3,0,0,0
1.54E+18,RT @Aiannucci: Is there such a thing as Short Long Covid? I hope there is. Went to post a letter this morning and have been in bed ever sin…,2022-07-04 16:32:01+00:00,en,Twitter for Android,1.45E+18,9,0,0,0
1.54E+18,"We're 2.5 million steps closer to ending the COVID-19 pandemic!

@USAID has delivered 2.5 million doses of @pfizer's pediatric COVID-19 vaccines to #Mongolia 🇲🇳 and #Nepal 🇳🇵 : https://t.co/MK9R1pGTJe",2022-07-04 16:32:01+00:00,en,Sprout Social,1.32E+18,0,0,0,0
1.54E+18,"RT @MartinRides: A 27-year-old engineer died from a blood clot on his brain days after his first Covid jab, an inquest has been told.

Jack…",2022-07-04 16:32:00+00:00,en,Twitter Web App,2648921946,135,0,0,0
1.54E+18,"@LuisaAlcalde @lopezobrador_ @SATMX Aguas con el covid, no vaya a dar la sorpresa que salen varios de esa foto positivos....menos cuestionen...porque me habre enfermado??? 😒",2022-07-04 16:32:00+00:00,es,Twitter for Android,1.22E+18,0,0,0,0
1.54E+18,RT @SimonPGrindrod: The same Ramaphosa who called ‘family meetings’ almost every week to impose Covid restrictions is missing in action whe…,2022-07-04 16:32:00+00:00,en,Twitter for Android,989207616,2034,0,0,0
1.54E+18,"RT @Gobierno_Sucre: #Ahora | Gobernador del estado Sucre @GPintoVzla, supervisa el centro centinela de vacunación contra la Covid-19 en el…",2022-07-04 16:32:00+00:00,es,Twitter for Android,7.55E+17,18,0,0,0
1.54E+18,"RT @nsgov: Today, Dr. Robert Strang announced that Nova Scotia will remove all remaining COVID-19 restrictions in the community on Wednesda…",2022-07-04 16:32:00+00:00,en,Twitter Web App,389386020,5,0,0,0
1.54E+18,"RT @GMB: 'Closing our eyes and pretending it's not there, that's the most dangerous strategy of all.'

Professor Stephen Reicher says we ne…",2022-07-04 16:32:00+00:00,en,Twitter for Android,246702727,758,0,0,0
1.54E+18,RT @freedomrideblog: @SpokespersonCHN @WHO Sachs created confusion with this statement. He has said that the U.S. funding of research in Wu…,2022-07-04 16:32:00+00:00,en,Twitter for iPhone,1.36E+18,3,0,0,0
1.54E+18,RT @agcolehamilton: Remember whenSNP said folk should cut the bottom off doors to improve ventilation and reduce covid transmission. And th…,2022-07-04 16:32:00+00:00,en,Twitter for Android,1.53E+18,253,0,0,0
1.54E+18,"Try to stay at home if you are unwell.

This can help stop the spread of COVID-19.

#KeepEnfieldSafe https://t.co/fG20Z6hq0L",2022-07-04 16:32:00+00:00,en,TweetDeck,35764366,0,0,1,0
1.54E+18,@mir_ocall Any stats on the percentage of the population who have contracted covid since the beginning?,2022-07-04 16:32:00+00:00,en,Twitter for Android,7.95E+17,0,0,0,0
1.54E+18,"#Educación 

Debemos ser socialmente responsables para frenar la pandemia: Rectora @LiliaCedillo_ 

@BUAPoficial #Salud #Covid_19 

Nota: https://t.co/DP8o1Aacwj https://t.co/oxPzrYbqKQ",2022-07-04 16:32:00+00:00,es,TweetDeck,335041409,0,0,0,0
1.54E+18,"After being sidelined for two years due to the Covid-19 pandemic, Sarangani Bay (SarBay) Festival made a soft come back albeit in a toned-down environmental initiative to help preserve the bay’s fragile ecosystem.

https://t.co/QiAl08mMCF",2022-07-04 16:32:00+00:00,en,TweetDeck,17644834,0,0,0,0
1.54E+18,RT @globeandmail: Nova Scotia lifts all remaining COVID-19 restrictions in province https://t.co/1YAFuMJ5qD,2022-07-04 16:32:00+00:00,en,Twitter Web App,1.10E+18,5,0,0,0
1.54E+18,"RT @rupasubramanya: Jan 2022, European Medicines Agency  ""frequent Covid-19 booster shots could adversely affect the immune response and ma…",2022-07-04 16:32:00+00:00,en,Twitter for iPhone,443512405,77,0,0,0
1.54E+18,"RT @Profesor_Lom: Intubaron innecesariamente a los pacientes, condenándoles a una sentencia de muerte, cambiaron los códigos de diagnóstico…",2022-07-04 16:32:00+00:00,es,Twitter for Android,1.25E+18,476,0,0,0
1.54E+18,"RT @DrGTropini: A 😷 mandate for indoor crowded spaces (eg transit), and essential services such as pharmacies, grocery stores would be prud…",2022-07-04 16:31:59+00:00,en,Twitter Web App,1.21E+18,14,0,0,0
1.54E+18,"Geweldig om te zien dat er Politie agenten achter de boeren staan. Beste keus die je kan maken als agent want je volgende klus is waarschijnlijk mensen afvoeren naar Covid kampen. Stap er op tijd uit oom agent.

#boereninopstand #Burgeropstand https://t.co/YSjmiwyuld",2022-07-04 16:31:59+00:00,nl,Twitter Web App,1.48E+18,0,0,2,0
1.54E+18,"@PatrickStoa @Bob_Wachter @UCSF I was double vaxxed with novavax last year and no COVID to date (statistically meaningless I know.) I left the study to get a Pfizer booster in December though, because they hadn’t offered me a booster yet and I was shortly to get on an airplane.",2022-07-04 16:31:59+00:00,en,Twitter for iPhone,1.09E+18,0,0,0,0
1.54E+18,"RT @BettingScams: If people think the prices at the pump are anything to do with the invasion of Ukraine, think again. Oil is cheaper now t…",2022-07-04 16:31:59+00:00,en,Twitter for Android,1.51E+18,49,0,0,0
1.54E+18,"News of the latest COVID-19 studies
https://t.co/msB3154Xan",2022-07-04 16:31:59+00:00,en,Twitter for Android,26982211,0,0,0,0
1.54E+18,"RT @VTVcanal8: Día 840 | Lucha contra la COVID-19: Venezuela registra 304 nuevos contagios en las últimas 24 horas 

#04Jul 

https://t.co/…",2022-07-04 16:31:59+00:00,es,Twitter for Android,1.53E+18,23,0,0,0
1.54E+18,"RT @DarkJack999: @BFMTV Un rappel des mitos du gvt sur la gestion du #COVID 
 https://t.co/YmsO1tqGqs",2022-07-04 16:31:59+00:00,fr,Twitter Web App,21016054,2,0,0,0
1.54E+18,"RT @ericgarland: Missouri GOP State Rep convicted of 22 counts of wire fraud for fake COVID cures, controlled substances, lying to Feds.…",2022-07-04 16:31:59+00:00,en,Twitter for Android,313037820,1718,0,0,0
1.54E+18,"@nicolasberrod Bonjour. ""Diagnostiqués Covid 19"", ça veut dire les ""pour"" Covid et les ""avec"" Covid ?",2022-07-04 16:31:59+00:00,fr,Twitter Web App,1.33E+18,0,0,0,0
1.54E+18,"RT @Osmanunsal58: Pandemi sürecinden bu yana; 
➖Hiç aşı olmadım 
➖Hiç PCR testi yaptırmadım
➖Meske takmadım
➖Annem astım, babam seker hasta…",2022-07-04 16:31:59+00:00,tr,Twitter for Android,186346471,342,0,0,0
1.54E+18,"RT @AntonioMautor: Habiéndolo pasado tan mal durante lo peor de la pandemia,y que  lleguemos a una nueva ola de Covid con la sanidad hecha…",2022-07-04 16:31:58+00:00,es,Twitter for Android,434873599,314,0,0,0
1.54E+18,"RT @KarLeia: COVID isn’t seasonal.

I REPEAT: IT IS NOT SEASONAL.

It’s not under control. It’s not like a common cold. It’s not worth the…",2022-07-04 16:31:58+00:00,en,Twitter for Android,1.29E+18,1297,0,0,0
1.54E+18,"3-4 years after the start of the pandemic, ya boy's got the covid for the first time.",2022-07-04 16:31:58+00:00,en,Twitter for Android,544243386,0,0,0,0
1.54E+18,"RT @Bob_Wachter: So I still avoid indoor dining &amp; will continue to wear an N95 in crowded indoor spaces until cases come way down. 
(If you…",2022-07-04 16:31:58+00:00,en,Twitter for Android,43439963,312,0,0,0
1.54E+18,"RT @KarLeia: COVID isn’t seasonal.

I REPEAT: IT IS NOT SEASONAL.

It’s not under control. It’s not like a common cold. It’s not worth the…",2022-07-04 16:31:58+00:00,en,Twitter for iPhone,8.04E+17,1297,0,0,0
1.54E+18,"RT @elizabethlisa76: 'Datanya Jelas': Anak yg Sehat TDK hrs Mengambil Vak.
Dr. Marty Makary menyelidiki kematian ank akibat COVID di sluruh…",2022-07-04 16:31:58+00:00,in,Twitter for iPhone,109284997,148,0,0,0
1.54E+18,RT @manuelrico: Hoy hace 838 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,2022-07-04 16:31:58+00:00,es,Twitter for Android,2827419736,3939,0,0,0
1.54E+18,"RT @DrEliDavid: RIP evidence-based medicine ⚰️

https://t.co/k6MCuFxdKh https://t.co/aguyLgduXd",2022-07-04 16:31:58+00:00,en,Twitter for Android,1.04E+18,513,0,0,0
1.54E+18,"@srinivasiyc Truly awful!!  And where is the govt and its representatives?  Missing in action again, as during the Covid pandemic, and leaving it to the IYC leaders and workers to bring help to the people of Assam.",2022-07-04 16:31:58+00:00,en,Twitter Web App,1.20E+18,0,0,0,0
1.54E+18,@BibianaViana @Dante27455639 Sí hubo varios negacionistas de las vacunas que murieron de covid.,2022-07-04 16:31:57+00:00,es,Twitter for Android,9.07E+17,0,0,0,0
1.54E+18,RT @BevJPhillips: How much will long Covid cost?,2022-07-04 16:31:57+00:00,en,Twitter for iPhone,1.02E+18,1,0,0,0
1.54E+18,RT @LesSouverains: Face à l’entrisme sioniste qui gangrène le gouvernement et qui veut détruire la France chrétienne via la mise en place d…,2022-07-04 16:31:57+00:00,fr,Twitter for Android,1.49E+18,3,0,0,0
1.54E+18,"@RNAScientist @MarkSantaniello @Oversteegen_F @seaforthdoctari @ColorfulReacti1 In USA in one year 2021 there was over 1.1 million deaths among people who took mRNA vaccine (for many reasons).

The same number of deaths as among people who tested Covid-19 positive in two years 2020/21

Wouldn’t you say that mRNA vaccine is twice as deadly as Covid-19 itself?",2022-07-04 16:31:57+00:00,en,Twitter for iPhone,1.42E+18,0,1,0,0
1.54E+18,RT @AldoSterone111: Officiel : La FDA n'exigera pas de données d'essais cliniques pour autoriser les nouveaux vaccins COVID. L'opinion du l…,2022-07-04 16:31:57+00:00,fr,Twitter for Android,493023209,36,0,0,0
1.54E+18,"RT @lopezacunad: Junio, el mes con mayor exceso de muertes desde la 'ola ómicron': 2.450 por Covid y 714 por el calor https://t.co/V2lqS2ZP…",2022-07-04 16:31:57+00:00,es,Twitter for iPhone,310850252,24,0,0,0
1.54E+18,"Sabía que la atención de @RimacSeguros era mala, pero es increíble la poca preocupación por el asegurado y la nula diligencia en sus servicios

Increíble que 3 días pasen sin que puedan coordinar con su proveedor para una prueba covid. TRES DIAS y uno muriendo",2022-07-04 16:31:57+00:00,es,Twitter for Android,1.18E+18,0,0,0,0
1.54E+18,"RT @PierrePoilievre: Time to listen to the medical doctors, not the spin doctors.

End COVID mandates now.

Help the cause: https://t.co/iL…",2022-07-04 16:31:57+00:00,en,Twitter for Android,1.24E+18,75,0,0,0
1.54E+18,"RT @STVNews: All 'routine procedures' have been cancelled at two hospitals in the region.
https://t.co/SrBgTWNGXu",2022-07-04 16:31:56+00:00,en,Twitter for iPhone,20785386,2,0,0,0
1.54E+18,"RT @MollieMthecat: Reading this morning that Covid positive now not eligible for paid leave in the NHS! It's mind boggling. 

Please tell m…",2022-07-04 16:31:56+00:00,en,Twitter for iPhone,553141956,309,0,0,0
1.54E+18,Drop your blood showing you are vaxed and covid negative and you may get a green light. Trudeau will love this. https://t.co/0Hqm5Rorul,2022-07-04 16:31:56+00:00,en,Twitter for Android,439510467,0,0,0,0
1.54E+18,RT @UlsterUni: 🎓 Congratulations to Dr Patricia Donnelly OBE who has received an honorary doctorate for her role in leading the successful…,2022-07-04 16:31:56+00:00,en,Twitter for Android,1.26E+18,9,0,0,0
1.54E+18,"RT @narendramodi: Technology has played a vital role in fighting the once in a century COVID-19 pandemic. Thanks to technology, the pace of…",2022-07-04 16:31:56+00:00,en,Twitter for Android,1.48E+18,808,0,0,0
1.54E+18,RT @ErikaOSanoja: https://t.co/XFpMHs3f0U,2022-07-04 16:31:56+00:00,zxx,Twitter for Android,65162365,87,0,0,0
1.54E+18,"RT @realmonsanto: Trudeau's Health Minister says to get a COVID booster every 9 months to stay up to date.

""please see if you're eligible…",2022-07-04 16:31:56+00:00,en,Twitter for iPhone,1.46E+18,163,0,0,0
1.54E+18,RT @IlanaRazbash: How did we get to the place where The Alfred has no pillows left and post-covid chest pain in a very fit 27yo is normal?…,2022-07-04 16:31:56+00:00,en,Twitter for Android,1.27E+18,40,0,0,0
1.54E+18,"RT @KarLeia: COVID isn’t seasonal.

I REPEAT: IT IS NOT SEASONAL.

It’s not under control. It’s not like a common cold. It’s not worth the…",2022-07-04 16:31:55+00:00,en,Twitter for Android,1.26E+18,1297,0,0,0
1.54E+18,RT @lenasabrewing: For those curious: 1000 is where you start considering the air quality as bad. 2000-5000 is where you start getting head…,2022-07-04 16:31:55+00:00,en,Twitter for Android,1.17E+18,3429,0,0,0
1.54E+18,RT @nicolasberrod: La très grande majorité (mais pas la totalité) de ces personnes ayant reçu une 2eme dose de rappel sont âgées d'au moins…,2022-07-04 16:31:55+00:00,fr,Twitter for Android,1.31E+18,1,0,0,0
1.54E+18,"RT @sofyvaldivia: Ⓜ️📺Celebremos la #Guelaguetza con responsabilidad y disciplina llama @SSO_GobOax 
📍Del 26 de junio al 02 de julio, la ent…",2022-07-04 16:31:55+00:00,es,Twitter for Android,107830815,0,0,0,0
1.54E+18,"Kenya records 108 new COVID-19 cases, positivity rate at 7.9 per cent https://t.co/V0Yj0fDqAb",2022-07-04 16:31:55+00:00,en,Twitter Web App,70394965,1,0,4,0
1.54E+18,"RT @PierrePoilievre: Time to listen to the medical doctors, not the spin doctors.

End COVID mandates now.

Help the cause: https://t.co/iL…",2022-07-04 16:31:55+00:00,en,Twitter for Android,1.49E+18,75,0,0,0
1.54E+18,"RT @ArisKatzourakis: More than 5 billion people have received a shot of a covid vaccine, and more than 12 billion shots have been given. If…",2022-07-04 16:31:55+00:00,en,Twitter Web App,205699117,162,0,0,0
1.54E+18,RT @AngryBlackLady: It’s wild to me how we’re pretending Covid is over,2022-07-04 16:31:55+00:00,en,Twitter for Android,1538063658,622,0,0,0
1.54E+18,RT @lisa_liberal: David Allen Grier was right this is the new Klan. Klan 2.0 changed their hoods to masks. I bet everyone of them was again…,2022-07-04 16:31:55+00:00,en,Twitter for Android,23878825,130,0,0,0
1.54E+18,RT @HRaleighspeaks: @GavinNewsom Is that you @GavinNewsom ? You seems to enjoy a different level of freedom than everyone else in CA. https…,2022-07-04 16:31:54+00:00,en,Twitter for iPhone,1.52E+18,19,0,0,0
1.54E+18,"RT @Matt_HorwoodWS: These testimonials may seem alarming, but everyone should remember that politicians, the media, and the public health e…",2022-07-04 16:31:54+00:00,en,Twitter for iPhone,1.38E+18,7,0,0,0
1.54E+18,RT @MeurerCommunity: Israeli study in Nature reveals more than 25% increase in cardiovascular-related emergency calls in both male &amp; female…,2022-07-04 16:31:54+00:00,en,Twitter Web App,17991533,2783,0,0,0
1.54E+18,RT @AmitAryaMD: Maybe…just maybe…we should stop pretending that COVID is over...and actually do something? https://t.co/hcwpRkRjmC,2022-07-04 16:31:54+00:00,en,Twitter for iPhone,17261400,144,0,0,0
1.54E+18,@maicavascotw @MovistareSports Merecido !!  Adela tb Con COVID !  La maldición again 🤣,2022-07-04 16:31:54+00:00,es,Twitter for iPhone,1.42E+18,0,0,0,0
1.54E+18,"RT @KarLeia: COVID isn’t seasonal.

I REPEAT: IT IS NOT SEASONAL.

It’s not under control. It’s not like a common cold. It’s not worth the…",2022-07-04 16:31:54+00:00,en,Twitter for Android,2667665125,1297,0,0,0
1.54E+18,"RT @DrEliDavid: RIP evidence-based medicine ⚰️

https://t.co/k6MCuFxdKh https://t.co/aguyLgduXd",2022-07-04 16:31:54+00:00,en,Twitter for iPhone,1.27E+18,513,0,0,0
1.54E+18,@BBCScotlandNews Define 'covid'. A so called 'positive' result from a shit test means nothing. Blind belief in fuck all is the justification that the politicians are using to destroy our very way of life.,2022-07-04 16:31:54+00:00,en,Twitter for Android,1.25E+18,0,0,0,0
1.54E+18,"RT @Lady_Ghost101: What is your overall thoughts of the COVID-19 vaccine? Take this short survey down below and let's hear 👇
https://t.co/9…",2022-07-04 16:31:53+00:00,en,Twitter for Android,8.72E+17,41,0,0,0
1.54E+18,RT @Rwakakamba: Only 17% of Ugandans are fully vaccinated against Covid-19. This is bad for lives and the economy. Hard Covid rebound is a…,2022-07-04 16:31:53+00:00,en,Twitter for iPhone,323122946,4,0,0,0
1.54E+18,"RT @ty_olsen: Even more startling: The number of people who died this winter. 
In the Fraser Valley, there were more than 30% more deaths (…",2022-07-04 16:31:53+00:00,en,Twitter Web App,1.03E+18,9,0,0,0
1.54E+18,"RT @AntonioMautor: Habiéndolo pasado tan mal durante lo peor de la pandemia,y que  lleguemos a una nueva ola de Covid con la sanidad hecha…",2022-07-04 16:31:53+00:00,es,Twitter for Android,465052451,314,0,0,0
1.54E+18,"@patrickcft_ Mano eu sai da chikungunya e, com 3 semanas treinando achando que tava bem, peguei covid. Dos 4kg que recuperei já foi embora 2kg. 🤡🤡🤡🤡🤡",2022-07-04 16:31:53+00:00,pt,Twitter for iPhone,1.22E+18,0,0,0,0
1.54E+18,"Mi cuate:
- Tengo síntomas de covid, creo que me haré la prueba... 

Yo:
- No te ahueves tenes que ser positivo mano...

😐🤨",2022-07-04 16:31:53+00:00,es,Twitter for Android,2302034568,0,0,0,0
1.54E+18,"RT @VTVcanal8: Día 840 | Lucha contra la COVID-19: Venezuela registra 304 nuevos contagios en las últimas 24 horas 

#04Jul 

https://t.co/…",2022-07-04 16:31:52+00:00,es,Twitter for Android,1.53E+18,23,0,0,0
1.54E+18,"RT @emma_moderato: 🔸WHO meddelar att risken att få postcovid ökar ju fler gånger du får covid. 
🔸Vi ser återigen hur smittspridningen ökar.…",2022-07-04 16:31:52+00:00,sv,Twitter for Android,1.25E+18,17,0,0,0
1.54E+18,RT @elie_mcn: @rupasubramanya I do not want the government forcing me to get endless boosters against my will. I have had three Covid vacci…,2022-07-04 16:31:52+00:00,en,Twitter for iPhone,1.47E+18,29,0,0,0
1.54E+18,"RT @gmbutts: Everyone has Covid now because we stopped wearing masks. This is obvious, right?",2022-07-04 16:31:52+00:00,en,Twitter for Android,357027624,823,0,0,0
